job_link,job_skills
https://www.linkedin.com/jobs/view/corrections-rn-prn-at-action-staffing-solutions-inc-3757365148,"Nursing, Patient Care, Inmate Care, Acute Care, CPR, BLS, Immunizations, Documentation, Patient Education, Medication Administration, Infection Control, Crisis Intervention, Physical Assessments, Emotional Assessments, Safety and Security, HIPAA, Communication, Incident Reporting, Human Capital, Recruitment, Compensation, Benefits, Equal Employment Opportunity"
https://www.linkedin.com/jobs/view/certified-nurse-midwife-highland-hospital-at-john-george-psychiatric-pavilion-at-health-ecareers-3787706327,"NurseMidwife, Certified NurseMidwife (CNM), Nursing Program, Bachelor's degree in Nursing, Board approved program in NurseMidwifery, American College of NurseMidwives (ACNM), Core Competencies for Basic Midwifery Practice, American College of NurseMidwives certificate, APS Perinatal Safety Modules, Basic Life Support Certification (BLS), Allied Health Staff Privileges, Registered Nursing license in California"
https://www.linkedin.com/jobs/view/occupational-medicine-nurse-practitioner-at-yale-new-haven-health-3633474380,"Advanced Practice Registered Nurse, Healthcare, Preplacement Examinations, Periodic Surveillance Examinations, Occupational Health Physician, Coastal Connecticut, New York City, Boston, Cultural Opportunities, Theater, Orchestra, Museums, Restaurants"
https://www.linkedin.com/jobs/view/buyer-at-v-soft-consulting-group-inc-3796726286,"Supply Chain, ERP, Procurement, Work Management Systems, Analytical Skills, Excel, Communication Skills, DetailOriented, Multitasking, Prioritization, Time Management, Bachelor's Degree, 5+ Years of Experience"
https://www.linkedin.com/jobs/view/licensed-marriage-and-family-therapist-lmft-at-gotham-enterprises-ltd-3787273630,"Marriage and Family Therapy, Mental Health Counseling, Substance Abuse Counseling, EvidenceBased Practices, Therapeutic Skills, Counseling Skills, Communication Skills, Teamwork, Assessing Patient Progress, Creating Individualized Treatment Plans, Knowledge of EvidenceBased Practices, Specialized Training in Addiction Counseling, LMFT License, Master's or Doctoral Degree in Marriage and Family Therapy Counseling Social Work or Psychology"
https://www.linkedin.com/jobs/view/retail-district-manager-unassigned-at-dollar-general-3663876843,"Retail management, Financial analysis, Human resource management, Customer service, Inventory management, Team leadership and collaboration, Communication and interpersonal skills, Analytical skills, Adaptability, Microsoft Office Suite, Companyprovided vehicle"
https://au.linkedin.com/jobs/view/lead-educator-wangaratta-children-s-centre-at-g8-education-ltd-3615222854,"Early Childhood Education, Diploma in Children’s Services, Early Years Learning Framework (EYLF), National Quality Standards (NQS), Educator experience, Verbal and written communication skills, Working with Children Check, First Aid certificate, 50% discount on early education and childcare fees, Opportunities for career advancement, Online Learning Lounge with professional development, Counselling through Employee Assistance Program (EAP), Benefits platform with access to retailers, Uniforms provided, Health and wellness programs"
https://www.linkedin.com/jobs/view/assistant-nurse-manager-anm-acute-care-surgical-telemetry-ft-night-at-prisma-health-3750694094,"ACLS certification, Staff scheduling, Patient assignments, Leadership, Nurse management, Telemetry monitoring, Stroke care, Clinical problem solving, Decision making, Patient experience, Role modeling, Mentoring, Staff orientation, Training, Quality management, Regulatory compliance, Environmental control, Infection control, Budgeting, Goal setting, Performance evaluation, Project planning, Project evaluation, Teamwork, Communication, Collaboration"
https://ca.linkedin.com/jobs/view/quality-engineering-manager-at-colourific-coatings-ltd-3791779313,"Quality Management, Process Improvement, Root Cause Analysis, Leadership, Communication, Quality Assurance, Chemical Engineering, Team Management, Manufacturing, Lean Manufacturing, 8D, 5S, NCR’s & CAPA’s, QESH (Quality Environmental Safety and Health), ERP, AAMA audits, Bachelor of Science or Engineering"
https://www.linkedin.com/jobs/view/medical-case-manager-at-corvel-corporation-3728704433,"RN Licensure, CCM CIRS, MS Office, Excel, Computer proficiency, Cost containment, Utilization review, Managed care, Multitasking, Time management, Organizational skills, Team environment, Communication, Medical knowledge, Nursing knowledge, Neurology, Rehabilitation, Case management, Medical case manager"
https://www.linkedin.com/jobs/view/cable-installation-technician-at-jobs-for-humanity-3796569245,"Customer service, Communication, Problemsolving, Physical strength, Ability to work at heights, Valid driver's license, Flexibility for travel, Ladder climbing, Heavy lifting, Preemployment screening, Drug test, Driving record check"
https://uk.linkedin.com/jobs/view/business-development-manager-building-products-at-mitchell-maguire-3798637039,"Business development, Sales, Account management, Customer service, Construction industry, Masonry support, Wind posts, Wall ties, Fire stopping, Insulation, Waterproofing, Ventilation, Fixings, Fasteners, Communication skills, Phone skills"
https://www.linkedin.com/jobs/view/transportation-delivery-operations-supervisor-2ndshift-hanover-md-at-staples-3802365179,"Transportation Systems, Productivity Standards, Coaching Drivers, Safety Procedures, Analytical Thinking, ProblemSolving Ability, Basic English Language Skills, High School Diploma, GED, Transportation Experience, Drivers' License, Safe Driving History, DOT Physical, Drug Screen, DOT Medical Card, Ability to Lift 70 Pounds, Age 21+"
https://www.linkedin.com/jobs/view/dentist-prn-at-walmart-health-3779503753,"Dentistry, Oral Health, Electronic Health Records, Dental Procedures, Fillings, Extractions, Root Canals, Anesthetics, Conscious Sedation, BLS, ALS, PAL, DEA, CDS, Cross Collaboration, Quality Patient Care, Accessible Patient Care, Comprehensive Integrated Care"
https://ca.linkedin.com/jobs/view/infirmi%C3%A8re-auxiliaire-travailleur-autonome-at-clickjobs-io-3805379631,"Phlebotomy, Medical evaluations, Blood collection, Urine collection, ECG, Communication, OIIAQ / OIIQ / OPTMQ license, At least 100 blood draws, Straight needle blood draw experience, Organizational skills, Flexible availability, Computer Internet and printer access, Valid driver's license, Vehicle, Empathy, Teamwork, Attention to detail, Adaptability, Problemsolving"
https://www.linkedin.com/jobs/view/travel-center-general-manager-at-pilot-flying-j-3796151660,"Retail Management, Customer Service, P&L Analysis, Team Management, Inventory Tracking, Sales, Team Development, Training, Interviewing, Staffing, Hiring"
https://www.linkedin.com/jobs/view/lead-customer-service-representative-at-circle-k-3681727478,"Customer Service, Retail, Cashiering, Communication, Problem Solving, Teamwork, Leadership, Sales, High School Diploma, Ability to stand for long periods, Ability to lift and carry weight, Grasping and reaching objects, Eyehand coordination, Ability to climb a ladder"
https://www.linkedin.com/jobs/view/hourly-supervisor-training-at-walmart-3780658969,"Leadership, Communication, Directing, Preparing, Planning, Basic Math Skills, Customer Service, Inventory Management, Retail, English Language Learning, High School Completion, Bachelor's Degrees, Shortform Certificates"
https://www.linkedin.com/jobs/view/assistant-manager-dallas-at-herm%C3%A8s-3762341069,"Sales, Customer service, Coaching, Training, Communication, Problemsolving, Decisionmaking, Inventory management, Retail management, Luxury retail experience, Excel, Word, Cegid, Etime, POS systems, Payroll systems, Data analysis, Physical strength (025 lbs.), Flexibility"
https://uk.linkedin.com/jobs/view/transport-team-leader-at-matthew-clark-3790167322,"Leadership, Planning, Communication, ProblemSolving, Teamwork, Investigations, Compliance, Operational Efficiency, Project Management, Risk Management, KPI Management, Change Management, ProblemSolving, Continuous Improvement, Customer Service, Coaching, Motivation, Team Development, Diversity, ESG"
https://www.linkedin.com/jobs/view/part-time-shift-manager-18%2B-at-festival-foods-3803515919,"Festival culture, Customer service, Performance expectations, Company policies, Procedures, Progressive disciplinary actions, Sales floor, Stock conditions, Department standards, Sanitation, Quality control, Product safety, Freshness, Occupational Safety standards, Incident reports, Accident reports, Safety requirements, Forklift, Harness, Power jack, Walk behind lift, WAV, Baler, Compactor, Standing, Walking, Bending, Stooping, Kneeling, Fine finger dexterity, Broad manual dexterity, Eyehandfoot coordination, Lifting stock, Repetitive tasks, Sensory abilities, Visual monitoring, Creating displays, Operating equipment, Lifting 50 pounds, Mornings, Afternoons, Evenings, Weekends, Holidays"
https://www.linkedin.com/jobs/view/diagnostic-imaging-registrar-at-south-shore-health-3795147030,"Admitting policies, Epic computer system, Medical terminology, Radiology Reports, Insurance verification, Insurance coordination of benefits, Consolidated billing, Fraud & abuse awareness, HIPAA acknowledgement Form, Medicare patient information, Free Care information, ADT functions, Meditech and Amicas computer systems, Safety Awareness, High school diploma, College education (preferred), Registration experience, Customer service skills, Insurance experience (preferred)"
https://www.linkedin.com/jobs/view/samsung-market-sales-manager-at-2020-companies-3777333237,"Sales, Communication, Relationship building, Problem solving, Microsoft Office, Samsung products, Merchandising, Competitive analysis, Data analysis, Retail, Customer service, Presentation skills, Team work, Multitasking, Flexibility, Autonomy, High school diploma, Business degree, 6 months sales experience, Reliable transportation, Automobile insurance, Ability to lift and carry objects, Ability to build personal relationships, Positive attitude"
https://www.linkedin.com/jobs/view/vip-lounge-representative-mgm-grand-at-mgm-resorts-international-3793881963,High school diploma or equivalent
https://www.linkedin.com/jobs/view/veterinarian-at-banfield-pet-hospital-3743749573,"Veterinary Medicine, Evidencebased Medicine, Preventive Care, Optimum Wellness Plans, Medical and Surgical Treatments, Formulary Approved Pharmaceuticals, Supplies, Equipment, Medical Quality Standards, Client Advocacy, Homecare Instructions, Education, Medical Records, PetWare, Veterinary Support Team, Veterinary Knowledge, Experience, Mars Five Principles, DVM/VMD, State Veterinary Board License, State Controlled Substance License, DEA License, USDA Accreditation, Personal Development Plans, Continuing Education Opportunities, Mars Volunteer Program, Veterinary Practice"
https://www.linkedin.com/jobs/view/commercial-litigation-attorney-at-direct-counsel-3801413326,"Commercial Litigation, Business Disputes, Corporate Governance, Class Actions, Antitrust, False Advertising, Securities, J.D. degree, Top 30% of class, California Bar Admission, Courtroom Experience, AM Law 100 Experience, Communication Skills, Work Ethic"
https://ca.linkedin.com/jobs/view/manufacturing-test-engineer-at-drake-international-3801471453,"Manufacturing, Test Development, PCBA testing, Endproduct functional verification, R&D, Product technology, Manufacturing test requirements, Automated test equipment, Semiautomated test equipment, Software, New Product Introduction (NPI), Continuous product improvement, Product testing, System implementation, Failure modes, Product issues, Test procedures, Systems, Equipment, Test coverage, Cycle time reduction, Scalability, Overall quality, Technical challenges, Continuous learning, Knowledge sharing, Safe practices, Health and safety, Electrical Engineering, Computer Engineering, Computer Science, Electronic hardware, Digital components, CPUs, FPGAs, Flash memory, Electrical schematics, PCBA design files, Test equipment, Test methodologies, Boundary scan, Automation principles, Interfacing, Data acquisition systems, Protocols, TCP/IP, RS232, USB, CAN, Leadership skills, Team management, Technical team development, Problemsolving, Continuous improvement, Communication skills, Knowledge dissemination, Collaborative input, Strategic thinking, Analytical skills, Project management skills, Manufacturing test development experience, People leadership experience, Project completion experience, Change and improvement experience"
https://www.linkedin.com/jobs/view/rn-med-surg-days-at-inficare-staffing-3793656773,"Clinical knowledge, Analytical abilities, Nursing care plans, Nursing services, Communication skills, BLS  AHA, RN, Registered Nurse"
https://www.linkedin.com/jobs/view/store-manager-at-journeys-3760930463,"Store Management, Retail Sales, Hiring, Training, Customer Service, Retail Operations, Time Management, Loss Prevention, Retail Culture, Interpersonal Skills, Teamwork, Ability to Work in a Fastpaced Environment, Ability to Work Night and Weekend Shifts, Ability to Lift Heavy Objects, Ability to Stand for Long Periods of Time, Ability to Work 45 Hours Per Week"
https://www.linkedin.com/jobs/view/office-of-admission-lead-campus-ambassador-at-mount-st-joseph-university-3751464152,"Tour giving, Public speaking, Communication, Writing, Punctuality, Organization, Customer service, Hospitality, Enthusiasm, Ability to work independently, Ability to meet deadlines"
https://www.linkedin.com/jobs/view/assistant-store-manager-%2415-%2417-hr-at-extra-space-storage-3800476356,"Customer service, Sales, Computer skills, Driver's license, High school diploma or GED, Unit rentals, Unit insurance, Moving supplies, Rental processes, Agreements, Facilities maintenance, Team cooperation, Errands, Travel"
https://www.linkedin.com/jobs/view/senior-apigee-developer-at-the-dignify-solutions-llc-3768010725,"Kafka, AWS Kinesis, Azure Event Hub, SignalR, DevOps, Grunt, Node.js, CI/CD, Cloud provider API Gateway, API management solution, Apigee, AWS API Gateway, Azure APIM, TCP/IP, Linux, Drupal, CMS, SQL, NoSQL, Cassandra, DynamoDB, CosmoDB, MongoDB, Computer science, Web application design, Web application development, Task manager, Powershell, Python, Apigee Edge, Apigee Hybrid, Policies, Proxies, Sharedflow, Proxy bundle, HTTPS, HTTP client, Apigee edge core infrastructure, Plant topology, Troubleshooting, Log analysis, Analytics analysis, Azure API, Azure Git, Azure DevOps"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ct-technologist-at-idr-healthcare-3803248537,"CT Technologist, Allied Health, Radiology, Imaging, Medical Terminology, Patient Care, Communication Skills, Teamwork, Attention to Detail, Physical Stamina, Radiation Safety, Continuing Education Credits"
https://www.linkedin.com/jobs/view/catering-lead-at-panera-bread-3666524320,"Communication skills, Interpersonal skills, Selfstarter, Teamwork, Organizational skills, Time management, Food safety, Health safety, Driver's license, Automobile insurance, ""Smart"" cell phone, Vehicle for deliveries, Food or retail experience, Customer service, Event planning, Order management, Delivery, Problemsolving, Initiative, Positive attitude, Passion for food, Attention to detail, Adaptability, Reliability, Leadership, Motivation, Ability to work under pressure"
https://www.linkedin.com/jobs/view/maintenace-supervisor-in-newark-de-usa-at-energy-jobline-3790101589,"Maintenance Management, Computerized Maintenance Management System (CMMS)"
https://uk.linkedin.com/jobs/view/plumber-maintenance-team-leader-at-edwardian-hotels-london-3760938062,"Plumbing, Pipe Fitting, Fixture Repair, Water Distribution, Waste Water Disposal, Blueprint Reading, Engineering, Health and Safety, Customer Care, Communication Skills, Construction Skills Certification Scheme (CSCS), Level 1 Certificate Introduction to Plumbing, Level 2 Diploma in Access to Building Services Engineering, Level 2 Diploma in Plumbing Studies, Awareness of Health and Safety and Control of Substances Hazardous to Health (COSHH) legislation"
https://www.linkedin.com/jobs/view/registered-nurse-med-surg-at-veterans-affairs-veterans-health-administration-at-health-ecareers-3795537613,"Education Debt Reduction Program (EDRP), Leadership, Holistic care, Care coordination, Adherence to standards of practice, Nursing process, Communication, Performance improvement, Customer service, Documentation, Medicalsurgical nursing, Knowledge of medicalsurgical care, Nursing process as a problemsolving model, Proficiency in written and spoken English, Must possess a full and unrestricted nursing license from any US State or territory, U.S. citizenship, Selective Service Registration, Must be proficient in written and spoken English, Ability to prioritize workload, Flexibility, Shift work, Telemetry, Critical care, IV therapy, Medication administration, Patient assessment, Physical examination, Health education, Collaboration, Teamwork"
https://www.linkedin.com/jobs/view/compliance-lead-at-ina-solution-3800481058,"Compliance Management, Regulatory Compliance, PCI, Security, Analytical Skills, Legal Compliance, Communication Skills, Bachelor's Degree in Business Administration or related field, 5+ years of experience in compliance and risk"
https://www.linkedin.com/jobs/view/2nd-shift-supervisor-at-ufp-industries-3782548417,"Production Scheduling, Cost Management, Profitability Management, Forklift Operation, Employee Management, Safety Standards, Excel, Word, Outlook, Business Software, Lumber Math, Lumber Grades, Lumber Species, Company Policies, Company Practices, Company Procedures"
https://www.linkedin.com/jobs/view/prn-rn-pv-chemo-infusion-suite-at-cleveland-clinic-3747458596,"Nursing, Chemotherapy, Infusion, Registered Nurse, Ambulatory Care, Care Planning, Patient Education, Quality Improvement, Critical Thinking, Teamwork, Communication, Interpersonal Skills, Advanced Cardiac Life Support (ACLS), Basic Life Support (BLS), BSN, State Licensure as a Registered Nurse (RN), Cancer Specific Certification, Current Demonstrated Clinical Competence, Light Work, Personal Protective Equipment"
https://www.linkedin.com/jobs/view/clinical-nurse-coord-rn-med-surg-cardiac-at-hca-florida-jfk-hospital-3783137791,"Nursing, Patient Care, Coordination, Management, Leadership, Communication, Collaboration, ProblemSolving, Critical Thinking, DecisionMaking, Teamwork, Conflict Resolution, Time Management, Resource Management, Inventory Control, Supply Management, Equipment Management, Scheduling, Staffing, Training, Development, Performance Evaluation, Disciplinary Action, BLS, ACLS, PALS, CEN, TNCC, Acute Care Hospital RN Experience, Charge RN Experience, Registered Nurse License, Compact Licensure, School of Nursing"
https://www.linkedin.com/jobs/view/unit-clerk-mental-health-325-at-telecare-corporation-3795287975,"Unit clerk, EHR, Medical terminology, Administrative support, Health care, Medical records, Medical records technician"
https://www.linkedin.com/jobs/view/facility-manager-at-jll-3805583994,"Facility Management, Capital and expense budget management, Financial variance reporting, Work order management, Client communication, Annual management plan development and implementation, Onsite inspections, Vendor management, Safety and risk management, EH&S knowledge, Technician supervision, Procurement and purchasing, P Card management, Timecard and P Card purchase review, CMMS proficiency, Real estate knowledge, Telecommunications knowledge, Furniture knowledge, Accounting knowledge, Building systems knowledge"
https://www.linkedin.com/jobs/view/quality-control-inspector-at-benchmark-national-corporation-3798671133,No specific skills or requirements
https://www.linkedin.com/jobs/view/administrative-assistant-at-appleone-employment-services-3790264362,"AppleOne, Equal Opportunity Employer, Diversity, Inclusiveness, EVerify program"
https://www.linkedin.com/jobs/view/customer-service-representative-state-farm-agent-team-member-at-state-farm-agent-3617801471,"Customer Service, Insurance, Sales, Marketing, Communication, Problem Solving, Teamwork, Multitasking, Presentations, Property and Casualty license, Life and Health license, Microsoft Office, Sales experience, Track record of meeting sales goals, Interpersonal skills, Organizational skills, Selfmotivation, Detail orientation, Proactiveness, Accuracy, Timeliness, Team work, Multitasking"
https://www.linkedin.com/jobs/view/hair-stylist-kroger-new-albany-center-at-jobs-for-humanity-3786312131,"Cosmetology/Barber License, Haircutting skills, Customer service skills, Teamwork skills, Positive attitude, Flexible scheduling"
https://mx.linkedin.com/jobs/view/materials-planning-supervisor-at-valeo-3765377483,"Supply Chain Management (SCM), Pull flow, Kanban, EDI, Milk run, Sales Force Automation (SFA), Customer Relationship Management (CRM), Enterprise Resource Planning (ERP), SAP, Inventory Management, Logistics, Manufacturing Execution System (MES), Production Planning and Scheduling (PPS), Engineering, APICS certification, SIOP, MPS, Forklifts, Warehouse Management System (WMS), Transportation Management System (TMS), Continuous Improvement, Lean Manufacturing, Six Sigma, Problem Solving, Communication, Team Leadership, Project Management, Data Analysis, Problem Solving, Decision Making, Adaptability, Flexibility, Attention to Detail, Multitasking, Time Management, Stress Management, Communication, Teamwork"
https://www.linkedin.com/jobs/view/traffic-control-flagger-at-wright-3785780630,"Traffic Control, ATSSA Certification, DOT Certification, Flagging, Work Zone Safety, Manual Labor, PPE, Safety Regulations, Communication, Problem Solving, Physical Fitness, Valid Driver's License, Drug Screening, Ability to work in all weather conditions, Ability to lift 50 pounds"
https://www.linkedin.com/jobs/view/customer-service-representative-at-family-dollar-3706267115,"Customer service, Sales, Merchandising, Inventory management, Cash handling, POS systems, Safety and security, Communication skills, Problemsolving, Decisionmaking, Job knowledge, Relationship management, High school education, Retail experience, Physical requirements: lifting walking standing etc., Flexible availability"
https://ca.linkedin.com/jobs/view/industrial-cleaning-field-supervisor-at-gfl-environmental-inc-3804667483,"High Pressure Cleaning, Storage Tank Cleaning, Chemical Cleaning, Dredging, Leadership, Team Management, Attention to Detail, ProblemSolving, DecisionMaking, Communication, Industrial Cleaning, Chemical Cleaning, Time Management, Organization, Motivation, Class 5 License, Class 1 License, Class 3 License, Shift Work, Night Shifts, 12 Hour Shifts, Inclement Weather, Work at Heights, Confined Spaces, Physical Activity"
https://www.linkedin.com/jobs/view/chronic-care-manager-at-harris-computer-3804366939,"Nursing, Care coordination, Patient education, Chronic disease management, Motivational coaching, Electronic medical records (EMR), Microsoft Office 365, Microsoft Teams, Microsoft Excel, Windows, Mac, HIPAA compliance, Verbal communication, Written communication, Listening skills, Time management, Problemsolving, Decisionmaking, Selfdirection, Prioritization, Exemplary phone etiquette, Commitment to patient care, Customer service, Medical benefits, Dental benefits, Vision benefits, 401K retirement plan, Life insurance, Flexible work environment, Learning and growth opportunities, Community involvement, Social responsibility, Cardiologyspecific EHR technology, Interoperability, Integrated application, Clinical processes, Revenue cycle management, Governmental regulations, Payer requirements"
https://www.linkedin.com/jobs/view/virtual-notary-public-at-certified-mobile-notary-service-3794846919,"Notary Public Commission, Audiovisual technology, Computer, Internet, Home office setup, High school or equivalent education, U.S. citizenship, Notary Signing Agent, Notary marketing, Notary business registration, Mobile notary signing jobs"
https://www.linkedin.com/jobs/view/maintenance-buyer-at-kerry-3807203559,"Maintenance, Spare Parts Inventory, Purchase Orders, Capital Projects, Budget Management, Invoicing, SAP, CMMS, Mechanical Aptitude, Purchasing, Vendor Communication, Manufacturing"
https://www.linkedin.com/jobs/view/cyber-security-analyst-at-kforce-inc-3795101916,"Security and Risk Management, Asset Security, Security Architecture and Engineering, Communications and Network Security, Identify and Access Management, Security Assessment and Testing, Security Operations, Software Development Security, Business Administration, Information Systems, Information Technology, Information Technology Security, Computer Science, Management Information Systems, Information Security, ASP+ CE, CCNPSecurity, CISA, GCIH, CISSP, Medical/dental/vision insurance, HSA, FSA, 401(k), Life disability & ADD insurance, Paid time off, Sick leave"
https://www.linkedin.com/jobs/view/rn-registered-nurse-24161336expplat-at-travelnursesource-3799549924,"OR RN, Valid License, Valid Driver's License, Background and Drug Screen, Health Dental and Vision Insurance, Customized Housing Options, Life and Disability Insurance, 401(k) with Employer Match, Certification & Licensure Reimbursement, Generous Referral Bonus Program, Weekly Direct Deposit, 24/7/365 Support"
https://www.linkedin.com/jobs/view/counselor-ii-tuc-strength-united-at-california-state-university-northridge-3663317596,"Psychotherapy, Traumainformed Care, Clientcentered Therapy, Strengthsbased Therapy, Evidencebased Therapy, Crisis Intervention, Case Management, Resource Linkage, Confidentiality, Ethics, Cultural Diversity, Bilingual (Spanish/English), Microsoft Office Suite (Excel Word PowerPoint), Email, TFCBT, Psychosocial Assessments, Holistic Treatment Plans, Data Collection, Data Entry, Statistical Analysis, Training and Workshops, Clinical Documentation, Communication (Oral and Written), Research, Collaboration, Team Work, Advocacy, MAC"
https://ca.linkedin.com/jobs/view/property-operations-supervisor-at-clv-group-3714692815,"Property Management, Building Codes, Inspections, Maintenance Coordination, Team Management, Customer Service, Communication, Problem Solving, Organization, Planning, Prioritization, Team Building, Multitasking, Microsoft Office Suite, Emergency Response, Driver's License"
https://www.linkedin.com/jobs/view/senior-structural-loads-engineer-r38386-at-blue-origin-3788784547,"Mechanical engineering, Aerospace engineering, Civil engineering, Finite element modeling, Structural analysis, Nastran, Matlab, Analytical methods, Vibration analysis, Signal processing, Instrumentation, Modal testing, Model tuning, Component mode synthesis, Hypermesh, Ansys, Nastran Dmap, Ata's Imat, Python, Fortran, Spacecraft loads, Launch vehicle loads, U.S. citizenship or permanent residency"
https://www.linkedin.com/jobs/view/crna-certified-registered-nurse-anesthetist-at-anmed-health-3775706676,"Registered Nurse license, Nurse Anesthetist program, Nurse anesthetist, Anesthesia, Critical thinking, Clinical judgment, Anesthesia care"
https://www.linkedin.com/jobs/view/seasonal-key-holder-at-hot-topic-3649074359,"Customer service, Retail experience, Sales experience, High School Diploma or GED, Communication skills, Leadership skills, Ability to stand and walk for long periods of time, Ability to reach for merchandise using a ladder step stool and pole, Ability to move boxes weighing up to 50 pounds"
https://www.linkedin.com/jobs/view/title-i-instructional-assistant-iii-canyon-springs-hs-at-clark-county-school-district-3791798650,"ParaProfessional, Aides, Assistants"
https://www.linkedin.com/jobs/view/nocturnist-physician-job-in-awesome-alabama-locale%21-at-born-bicknell-inc-3578830786,"Full time, 7 on/7 off position, Excellent specialty coverage, Signing bonus, Health insurance, Vision insurance, Dental insurance, Life insurance, 401K, Short term disability, Long term disability, RVU bonus structure, Shopping hub, Medical hub, Tristate area, Access to 3 major airports"
https://www.linkedin.com/jobs/view/shift-lead-licensed-cosmetologist-at-madison-reed-3744470785,"Cosmetology license, Hairdressing license, Operational management experience, Communication skills, Problem solving skills, Troubleshooting skills, Multitasking skills, Organizational skills, Attention to detail, Computer skills, POS (Point of Sale) system experience, Physical Demands: standing walking bending twisting manipulating fingers and hands bending wrists and arms reaching with hands and arms speaking seeing hearing and lifting/moving up to 3 pounds., Medical Dental and Vision Benefits, Paid Time Off program, Disability and Life Insurance, Mental Health Benefits, HSA Employer Contributions and FSA Options, 401k Participation, Learning and Education Programs, Madison Reed Gratis + Discounts on Hair Color Bar Services and Products, Company Sponsored Events"
https://www.linkedin.com/jobs/view/precision-medicine-field-manager-la-ms-at-astrazeneca-3804636896,"Precision Medicine, Companion Diagnostics, Oncology, Clinical Trials, Diagnostic Testing, Molecular Diagnostics, Genetic Counseling, Technical Presentations, Diagnostic Quality Assurance, Regulatory Compliance, Project Management, External Customer Engagement, Teamwork, Communication, Leadership"
https://www.linkedin.com/jobs/view/buyer-at-lotte-aluminium-materials-usa-3797033237,"English proficiency, SAP experience, Microsoft Office Suite (Excel Word PowerPoint), Problemsolving skills, Interpersonal communication skills, Customer service skills, Costsaving analysis skills, Vendor selection and evaluation, Negotiation skills, Inventory management, Cycle counting, Purchasing process implementation, Data entry and maintenance, Physical inventory assistance, Associate's or Bachelor's degree, 1+ year experience in purchasing, 5+ years in lieu of a degree, Manufacturing experience"
https://www.linkedin.com/jobs/view/customer-service-representative-at-david-s-bridal-3785651047,"Customer service, Communication, Problemsolving, Conflict resolution, Systems management, Inventory management, Alterations, Sales promotions, Visual updates, High school diploma, Retail experience, Standing, Walking, Sitting, Reaching, Climbing, Stooping, Kneeling, Crawling, Lifting, Seeing, Peripheral vision, Depth perception, Computer use"
https://www.linkedin.com/jobs/view/supv-registered-nurse-inpt-at-the-university-of-new-mexico-3797508820,"Nursing, Health Care, Patient Care, Medical Records, Medication, CPR, BLS, Health Assessment, Public Health, Telehealth, Clinical Research, Emergency Medicine, Mental Health, Midwifery, Nursing Informatics, Nurse Education, Nurse Leadership, Nurse Management, Nurse Practitioner, Oncology Nursing, Pediatrics, Research, Surgical Nursing, Wound Care, Certified Nursing Assistant, Licensed Practical Nurse, Registered Nurse, Doctor of Nursing Practice, Family Nurse Practitioner, Neonatal Nurse Practitioner, Pediatric Nurse Practitioner, Psychiatry Nurse Practitioner, Women's Health Nurse Practitioner"
https://www.linkedin.com/jobs/view/staff-nurse-aps-at-university-health-3791041084,"Nursing process, AHA Basic Cardiac Life Support, AHA Health Care Provider, Registered Nurse license, AHA BLS Healthcare Provider card, AHA BLS Instructor Provider card"
https://www.linkedin.com/jobs/view/volunteer-tax-assistance-volunteer-at-volunteermatch-3803975815,"IRS certification, Tax preparation, Community outreach, Volunteerism"
https://www.linkedin.com/jobs/view/medical-assistant-nurse-lpn-at-compass-health-network-3792654666,"Medical Assistant, Nurse LPN, Healthcare, Patient Care, Patient Education, Medical Equipment, Medical Office, Microsoft Office Suite, Medical Terminology, Venipuncture, Urinalysis, EKG, Immunization, Medical Records, CLIA, OSHA, Practical Nursing, Medical Office Experience, Medical Assistant Certification, LPN, GPN, MO NCLEX exam"
https://www.linkedin.com/jobs/view/registered-nurse-icu-at-health-advocates-network-at-health-ecareers-3806069788,"Healthcare Staffing, Customer Service, Travel Contracts, Per Diem, Employee Discounts, Health Insurance, Dental Insurance, Vision Insurance, Life Insurance, Disability Insurance, Referral Opportunities, Travel Reimbursement, Per Diem Allowances, Educational Opportunities"
https://uk.linkedin.com/jobs/view/civil-engineer-at-europlan-group-3789378308,"Structural design, Analysis, Engineering formulas, Project layout, Schematic layout, Drafting, Technical expertise, Leadership, Supervision, Engineering techniques, Contract documentation, Tender clarification, Evaluation, Cost estimation, Manhour estimation, Proposal review, Data centre experience, Industrial experience, Commercial experience, Residential experience"
https://www.linkedin.com/jobs/view/pediatrician-sign-on-bonus-%2B-401-k-match-at-health-ecareers-3797836611,"Pediatrician, Healthcare, Medical, Clinical, Patient care, Communication, Teamwork, Problemsolving, Critical thinking, EMR/EHR Systems, HIPAA, Medical terminology, Child development, Adolescent medicine, Preventive care, Immunizations, Wellchild checkups, Sick visits, Acute care, Chronic disease management, Behavioral health, Education, Advocacy"
https://www.linkedin.com/jobs/view/social-content-designer-at-rebalance-health-inc-3793500167,"Social Media Design, Digital Marketing, Digital Advertising, Performance Creative, eCommerce, Meta, TikTok, Adobe Creative Suite, Illustrator, InDesign, Photoshop, Google Suite, Google Docs, Spreadsheets, PowerPoint, Copywriting, UX, Branding, Composition, Layout, Color, Typeface, Color Separation, Design Fundamentals, Digital Design, Graphic Design, Marketing, Fashion, Creative Design, Visual Design, Visual Appeal"
